property_id,check_in_date,room_category,successful_bookings,capacity,revenue,occupancy_percentage,day_of_week,day_type
17560,2022-05-28,RT4,9,13,900,69.23076923076923,Saturday,Weekend
18561,2022-05-28,RT4,9,9,900,100.0,Saturday,Weekend
17564,2022-05-28,RT4,10,17,1000,58.82352941176471,Saturday,Weekend
18560,2022-05-28,RT4,13,15,1300,86.66666666666667,Saturday,Weekend
19560,2022-05-28,RT4,15,16,1500,93.75,Saturday,Weekend
18559,2022-05-28,RT4,12,19,1200,63.1578947368421,Saturday,Weekend
17563,2022-05-28,RT4,17,19,1700,89.47368421052632,Saturday,Weekend
19562,2022-05-28,RT4,14,14,1400,100.0,Saturday,Weekend
17559,2022-05-28,RT4,13,14,1300,92.85714285714286,Saturday,Weekend
18558,2022-05-28,RT4,13,20,1300,65.0,Saturday,Weekend
18562,2022-05-28,RT4,19,20,1900,95.0,Saturday,Weekend
18563,2022-05-28,RT4,13,18,1300,72.22222222222221,Saturday,Weekend
16563,2022-05-28,RT4,16,18,1600,88.88888888888889,Saturday,Weekend
16559,2022-05-28,RT4,18,18,1800,100.0,Saturday,Weekend
17562,2022-05-28,RT4,3,6,300,50.0,Saturday,Weekend
16558,2022-05-28,RT4,3,3,300,100.0,Saturday,Weekend
16559,2022-05-29,RT1,23,30,2300,76.66666666666667,Sunday,Weekend
18560,2022-05-29,RT1,25,30,2500,83.33333333333334,Sunday,Weekend
19562,2022-05-29,RT1,22,30,2200,73.33333333333333,Sunday,Weekend
19563,2022-05-29,RT1,19,30,1900,63.33333333333333,Sunday,Weekend
17558,2022-05-29,RT1,12,19,1200,63.1578947368421,Sunday,Weekend
16558,2022-05-29,RT1,14,19,1400,73.68421052631578,Sunday,Weekend
17560,2022-05-29,RT1,22,40,2200,55.00000000000001,Sunday,Weekend
19558,2022-05-29,RT1,19,40,1900,47.5,Sunday,Weekend
19560,2022-05-29,RT1,22,26,2200,84.61538461538461,Sunday,Weekend
17561,2022-05-29,RT1,19,26,1900,73.07692307692307,Sunday,Weekend
16560,2022-05-29,RT1,20,34,2000,58.82352941176471,Sunday,Weekend
16561,2022-05-29,RT1,11,18,1100,61.111111111111114,Sunday,Weekend
16562,2022-05-29,RT1,17,31,1700,54.83870967741935,Sunday,Weekend
16563,2022-05-29,RT1,34,41,3400,82.92682926829268,Sunday,Weekend
17559,2022-05-29,RT1,22,32,2200,68.75,Sunday,Weekend
17562,2022-05-29,RT1,9,20,900,45.0,Sunday,Weekend
17563,2022-05-29,RT1,17,25,1700,68.0,Sunday,Weekend
18558,2022-05-29,RT1,8,15,800,53.333333333333336,Sunday,Weekend
18559,2022-05-29,RT1,20,42,2000,47.61904761904761,Sunday,Weekend
18561,2022-05-29,RT1,26,33,2600,78.78787878787878,Sunday,Weekend
18562,2022-05-29,RT1,32,38,3200,84.21052631578947,Sunday,Weekend
18563,2022-05-29,RT1,17,27,1700,62.96296296296296,Sunday,Weekend
19559,2022-05-29,RT1,15,24,1500,62.5,Sunday,Weekend
19561,2022-05-29,RT1,23,36,2300,63.888888888888886,Sunday,Weekend
17564,2022-05-29,RT1,8,16,800,50.0,Sunday,Weekend
19562,2022-05-29,RT2,19,23,1900,82.6086956521739,Sunday,Weekend
18563,2022-05-29,RT2,16,29,1600,55.172413793103445,Sunday,Weekend
17561,2022-05-29,RT2,27,36,2700,75.0,Sunday,Weekend
17558,2022-05-29,RT2,34,50,3400,68.0,Sunday,Weekend
16562,2022-05-29,RT2,25,43,2500,58.139534883720934,Sunday,Weekend
16561,2022-05-29,RT2,19,24,1900,79.16666666666666,Sunday,Weekend
16558,2022-05-29,RT2,16,22,1600,72.72727272727273,Sunday,Weekend
19560,2022-05-29,RT2,31,38,3100,81.57894736842105,Sunday,Weekend
16563,2022-05-29,RT2,27,38,2700,71.05263157894737,Sunday,Weekend
16559,2022-05-29,RT2,31,41,3100,75.60975609756098,Sunday,Weekend
19559,2022-05-29,RT2,28,41,2800,68.29268292682927,Sunday,Weekend
19558,2022-05-29,RT2,19,39,1900,48.717948717948715,Sunday,Weekend
17559,2022-05-29,RT2,33,39,3300,84.61538461538461,Sunday,Weekend
16560,2022-05-29,RT2,19,34,1900,55.88235294117647,Sunday,Weekend
18562,2022-05-29,RT2,28,34,2800,82.35294117647058,Sunday,Weekend
18559,2022-05-29,RT2,25,44,2500,56.81818181818182,Sunday,Weekend
17563,2022-05-29,RT2,30,44,3000,68.18181818181817,Sunday,Weekend
17562,2022-05-29,RT2,14,30,1400,46.666666666666664,Sunday,Weekend
18558,2022-05-29,RT2,20,30,2000,66.66666666666666,Sunday,Weekend
17564,2022-05-29,RT2,21,40,2100,52.5,Sunday,Weekend
18561,2022-05-29,RT2,27,40,2700,67.5,Sunday,Weekend
18560,2022-05-29,RT2,30,40,3000,75.0,Sunday,Weekend
17560,2022-05-29,RT2,27,45,2700,60.0,Sunday,Weekend
19561,2022-05-29,RT2,29,45,2900,64.44444444444444,Sunday,Weekend
19563,2022-05-29,RT2,27,45,2700,60.0,Sunday,Weekend
19563,2022-05-29,RT3,19,29,1900,65.51724137931035,Sunday,Weekend
19562,2022-05-29,RT3,20,29,2000,68.96551724137932,Sunday,Weekend
19561,2022-05-29,RT3,16,29,1600,55.172413793103445,Sunday,Weekend
18562,2022-05-29,RT3,24,29,2400,82.75862068965517,Sunday,Weekend
17558,2022-05-29,RT3,17,27,1700,62.96296296296296,Sunday,Weekend
17562,2022-05-29,RT3,13,27,1300,48.148148148148145,Sunday,Weekend
19559,2022-05-29,RT3,18,27,1800,66.66666666666666,Sunday,Weekend
16559,2022-05-29,RT3,27,32,2700,84.375,Sunday,Weekend
16558,2022-05-29,RT3,7,8,700,87.5,Sunday,Weekend
17560,2022-05-29,RT3,17,25,1700,68.0,Sunday,Weekend
18561,2022-05-29,RT3,20,25,2000,80.0,Sunday,Weekend
16561,2022-05-29,RT3,17,21,1700,80.95238095238095,Sunday,Weekend
18558,2022-05-29,RT3,17,26,1700,65.38461538461539,Sunday,Weekend
18560,2022-05-29,RT3,18,24,1800,75.0,Sunday,Weekend
19560,2022-05-29,RT3,15,19,1500,78.94736842105263,Sunday,Weekend
17563,2022-05-29,RT3,13,16,1300,81.25,Sunday,Weekend
17564,2022-05-29,RT3,13,24,1300,54.166666666666664,Sunday,Weekend
16563,2022-05-29,RT3,14,20,1400,70.0,Sunday,Weekend
17561,2022-05-29,RT3,14,19,1400,73.68421052631578,Sunday,Weekend
18563,2022-05-29,RT3,14,23,1400,60.86956521739131,Sunday,Weekend
16560,2022-05-29,RT3,11,20,1100,55.00000000000001,Sunday,Weekend
16562,2022-05-29,RT3,11,18,1100,61.111111111111114,Sunday,Weekend
17559,2022-05-29,RT3,11,16,1100,68.75,Sunday,Weekend
18559,2022-05-29,RT3,11,23,1100,47.82608695652174,Sunday,Weekend
19558,2022-05-29,RT3,11,21,1100,52.38095238095239,Sunday,Weekend
17562,2022-05-29,RT4,2,6,200,33.33333333333333,Sunday,Weekend
19559,2022-05-29,RT4,2,3,200,66.66666666666666,Sunday,Weekend
17558,2022-05-29,RT4,4,6,400,66.66666666666666,Sunday,Weekend
16560,2022-05-29,RT4,4,7,400,57.14285714285714,Sunday,Weekend
19558,2022-05-29,RT4,4,7,400,57.14285714285714,Sunday,Weekend
19561,2022-05-29,RT4,4,7,400,57.14285714285714,Sunday,Weekend
16561,2022-05-29,RT4,8,10,800,80.0,Sunday,Weekend
17560,2022-05-29,RT4,8,13,800,61.53846153846154,Sunday,Weekend
18561,2022-05-29,RT4,7,9,700,77.77777777777779,Sunday,Weekend
17564,2022-05-29,RT4,7,17,700,41.17647058823529,Sunday,Weekend
18560,2022-05-29,RT4,12,15,1200,80.0,Sunday,Weekend
19560,2022-05-29,RT4,10,16,1000,62.5,Sunday,Weekend
18559,2022-05-29,RT4,9,19,900,47.368421052631575,Sunday,Weekend
17563,2022-05-29,RT4,13,19,1300,68.42105263157895,Sunday,Weekend
19562,2022-05-29,RT4,9,14,900,64.28571428571429,Sunday,Weekend
17559,2022-05-29,RT4,11,14,1100,78.57142857142857,Sunday,Weekend
18558,2022-05-29,RT4,11,20,1100,55.00000000000001,Sunday,Weekend
18562,2022-05-29,RT4,15,20,1500,75.0,Sunday,Weekend
18563,2022-05-29,RT4,11,18,1100,61.111111111111114,Sunday,Weekend
16563,2022-05-29,RT4,12,18,1200,66.66666666666666,Sunday,Weekend
16559,2022-05-29,RT4,15,18,1500,83.33333333333334,Sunday,Weekend
16562,2022-05-29,RT4,3,6,300,50.0,Sunday,Weekend
19563,2022-05-29,RT4,3,6,300,50.0,Sunday,Weekend
17561,2022-05-29,RT4,3,4,300,75.0,Sunday,Weekend
16558,2022-05-29,RT4,3,3,300,100.0,Sunday,Weekend
19563,2022-05-30,RT3,12,29,1200,41.37931034482759,Monday,Weekday
18560,2022-05-30,RT1,15,30,1500,50.0,Monday,Weekday
19562,2022-05-30,RT1,17,30,1700,56.666666666666664,Monday,Weekday
19563,2022-05-30,RT1,13,30,1300,43.333333333333336,Monday,Weekday
17558,2022-05-30,RT1,8,19,800,42.10526315789473,Monday,Weekday
16558,2022-05-30,RT1,10,19,1000,52.63157894736842,Monday,Weekday
17560,2022-05-30,RT1,15,40,1500,37.5,Monday,Weekday
19558,2022-05-30,RT1,17,40,1700,42.5,Monday,Weekday
19560,2022-05-30,RT1,14,26,1400,53.84615384615385,Monday,Weekday
17561,2022-05-30,RT1,14,26,1400,53.84615384615385,Monday,Weekday
16560,2022-05-30,RT1,15,34,1500,44.11764705882353,Monday,Weekday
16561,2022-05-30,RT1,9,18,900,50.0,Monday,Weekday
16562,2022-05-30,RT1,12,31,1200,38.70967741935484,Monday,Weekday
16563,2022-05-30,RT1,20,41,2000,48.78048780487805,Monday,Weekday
17559,2022-05-30,RT1,18,32,1800,56.25,Monday,Weekday
17562,2022-05-30,RT1,10,20,1000,50.0,Monday,Weekday
17563,2022-05-30,RT1,11,25,1100,44.0,Monday,Weekday
18558,2022-05-30,RT1,7,15,700,46.666666666666664,Monday,Weekday
18559,2022-05-30,RT1,16,42,1600,38.095238095238095,Monday,Weekday
18561,2022-05-30,RT1,17,33,1700,51.515151515151516,Monday,Weekday
18562,2022-05-30,RT1,20,38,2000,52.63157894736842,Monday,Weekday
18563,2022-05-30,RT1,11,27,1100,40.74074074074074,Monday,Weekday
19559,2022-05-30,RT1,10,24,1000,41.66666666666667,Monday,Weekday
19561,2022-05-30,RT1,14,36,1400,38.88888888888889,Monday,Weekday
17564,2022-05-30,RT1,7,16,700,43.75,Monday,Weekday
19562,2022-05-30,RT2,12,23,1200,52.17391304347826,Monday,Weekday
18563,2022-05-30,RT2,14,29,1400,48.275862068965516,Monday,Weekday
17561,2022-05-30,RT2,22,36,2200,61.111111111111114,Monday,Weekday
17558,2022-05-30,RT2,23,50,2300,46.0,Monday,Weekday
16562,2022-05-30,RT2,16,43,1600,37.2093023255814,Monday,Weekday
16561,2022-05-30,RT2,13,24,1300,54.166666666666664,Monday,Weekday
16558,2022-05-30,RT2,11,22,1100,50.0,Monday,Weekday
19560,2022-05-30,RT2,19,38,1900,50.0,Monday,Weekday
16563,2022-05-30,RT2,20,38,2000,52.63157894736842,Monday,Weekday
16559,2022-05-30,RT2,24,41,2400,58.536585365853654,Monday,Weekday
19559,2022-05-30,RT2,22,41,2200,53.65853658536586,Monday,Weekday
19558,2022-05-30,RT2,13,39,1300,33.33333333333333,Monday,Weekday
17559,2022-05-30,RT2,21,39,2100,53.84615384615385,Monday,Weekday
16560,2022-05-30,RT2,12,34,1200,35.294117647058826,Monday,Weekday
18562,2022-05-30,RT2,17,34,1700,50.0,Monday,Weekday
18559,2022-05-30,RT2,18,44,1800,40.909090909090914,Monday,Weekday
17563,2022-05-30,RT2,20,44,2000,45.45454545454545,Monday,Weekday
17562,2022-05-30,RT2,9,30,900,30.0,Monday,Weekday
18558,2022-05-30,RT2,12,30,1200,40.0,Monday,Weekday
17564,2022-05-30,RT2,13,40,1300,32.5,Monday,Weekday
18561,2022-05-30,RT2,19,40,1900,47.5,Monday,Weekday
18560,2022-05-30,RT2,22,40,2200,55.00000000000001,Monday,Weekday
17560,2022-05-30,RT2,19,45,1900,42.22222222222222,Monday,Weekday
19561,2022-05-30,RT2,16,45,1600,35.55555555555556,Monday,Weekday
19563,2022-05-30,RT2,18,45,1800,40.0,Monday,Weekday
16559,2022-05-30,RT1,14,30,1400,46.666666666666664,Monday,Weekday
19562,2022-05-30,RT3,13,29,1300,44.827586206896555,Monday,Weekday
19561,2022-05-30,RT3,12,29,1200,41.37931034482759,Monday,Weekday
18562,2022-05-30,RT3,14,29,1400,48.275862068965516,Monday,Weekday
17558,2022-05-30,RT3,10,27,1000,37.03703703703704,Monday,Weekday
17562,2022-05-30,RT3,9,27,900,33.33333333333333,Monday,Weekday
19559,2022-05-30,RT3,10,27,1000,37.03703703703704,Monday,Weekday
16559,2022-05-30,RT3,17,32,1700,53.125,Monday,Weekday
16558,2022-05-30,RT3,4,8,400,50.0,Monday,Weekday
18559,2022-05-30,RT3,7,23,700,30.434782608695656,Monday,Weekday
16560,2022-05-30,RT3,8,20,800,40.0,Monday,Weekday
16562,2022-05-30,RT3,8,18,800,44.44444444444444,Monday,Weekday
17559,2022-05-30,RT3,8,16,800,50.0,Monday,Weekday
17563,2022-05-30,RT3,8,16,800,50.0,Monday,Weekday
19558,2022-05-30,RT3,8,21,800,38.095238095238095,Monday,Weekday
17564,2022-05-30,RT3,8,24,800,33.33333333333333,Monday,Weekday
18558,2022-05-30,RT3,13,26,1300,50.0,Monday,Weekday
18561,2022-05-30,RT3,13,25,1300,52.0,Monday,Weekday
19560,2022-05-30,RT3,9,19,900,47.368421052631575,Monday,Weekday
16563,2022-05-30,RT3,10,20,1000,50.0,Monday,Weekday
17560,2022-05-30,RT3,12,25,1200,48.0,Monday,Weekday
16561,2022-05-30,RT3,11,21,1100,52.38095238095239,Monday,Weekday
17561,2022-05-30,RT3,11,19,1100,57.89473684210527,Monday,Weekday
18560,2022-05-30,RT3,11,24,1100,45.83333333333333,Monday,Weekday
18563,2022-05-30,RT3,11,23,1100,47.82608695652174,Monday,Weekday
16560,2022-05-30,RT4,2,7,200,28.57142857142857,Monday,Weekday
17562,2022-05-30,RT4,2,6,200,33.33333333333333,Monday,Weekday
19563,2022-05-30,RT4,2,6,200,33.33333333333333,Monday,Weekday
16558,2022-05-30,RT4,2,3,200,66.66666666666666,Monday,Weekday
18561,2022-05-30,RT4,4,9,400,44.44444444444444,Monday,Weekday
17560,2022-05-30,RT4,5,13,500,38.46153846153847,Monday,Weekday
16561,2022-05-30,RT4,6,10,600,60.0,Monday,Weekday
17564,2022-05-30,RT4,6,17,600,35.294117647058826,Monday,Weekday
19559,2022-05-30,RT4,1,3,100,33.33333333333333,Monday,Weekday
18560,2022-05-30,RT4,9,15,900,60.0,Monday,Weekday
19560,2022-05-30,RT4,8,16,800,50.0,Monday,Weekday
18559,2022-05-30,RT4,6,19,600,31.57894736842105,Monday,Weekday
17563,2022-05-30,RT4,10,19,1000,52.63157894736842,Monday,Weekday
19562,2022-05-30,RT4,7,14,700,50.0,Monday,Weekday
17559,2022-05-30,RT4,8,14,800,57.14285714285714,Monday,Weekday
18558,2022-05-30,RT4,9,20,900,45.0,Monday,Weekday
18562,2022-05-30,RT4,10,20,1000,50.0,Monday,Weekday
18563,2022-05-30,RT4,8,18,800,44.44444444444444,Monday,Weekday
16563,2022-05-30,RT4,10,18,1000,55.55555555555556,Monday,Weekday
16559,2022-05-30,RT4,9,18,900,50.0,Monday,Weekday
16562,2022-05-30,RT4,3,6,300,50.0,Monday,Weekday
17558,2022-05-30,RT4,3,6,300,50.0,Monday,Weekday
19558,2022-05-30,RT4,3,7,300,42.857142857142854,Monday,Weekday
19561,2022-05-30,RT4,3,7,300,42.857142857142854,Monday,Weekday
17561,2022-05-30,RT4,3,4,300,75.0,Monday,Weekday
16559,2022-05-31,RT1,16,30,1600,53.333333333333336,Tuesday,Weekday
19562,2022-05-31,RT1,15,30,1500,50.0,Tuesday,Weekday
19563,2022-05-31,RT1,13,30,1300,43.333333333333336,Tuesday,Weekday
17558,2022-05-31,RT1,10,19,1000,52.63157894736842,Tuesday,Weekday
16558,2022-05-31,RT1,10,19,1000,52.63157894736842,Tuesday,Weekday
17560,2022-05-31,RT1,18,40,1800,45.0,Tuesday,Weekday
19558,2022-05-31,RT1,14,40,1400,35.0,Tuesday,Weekday
19560,2022-05-31,RT1,12,26,1200,46.15384615384615,Tuesday,Weekday
17561,2022-05-31,RT1,15,26,1500,57.692307692307686,Tuesday,Weekday
16560,2022-05-31,RT1,16,34,1600,47.05882352941176,Tuesday,Weekday
16561,2022-05-31,RT1,9,18,900,50.0,Tuesday,Weekday
16562,2022-05-31,RT1,12,31,1200,38.70967741935484,Tuesday,Weekday
16563,2022-05-31,RT1,20,41,2000,48.78048780487805,Tuesday,Weekday
17559,2022-05-31,RT1,14,32,1400,43.75,Tuesday,Weekday
17562,2022-05-31,RT1,6,20,600,30.0,Tuesday,Weekday
17563,2022-05-31,RT1,15,25,1500,60.0,Tuesday,Weekday
18558,2022-05-31,RT1,6,15,600,40.0,Tuesday,Weekday
18559,2022-05-31,RT1,15,42,1500,35.714285714285715,Tuesday,Weekday
18561,2022-05-31,RT1,18,33,1800,54.54545454545454,Tuesday,Weekday
18562,2022-05-31,RT1,22,38,2200,57.89473684210527,Tuesday,Weekday
18563,2022-05-31,RT1,12,27,1200,44.44444444444444,Tuesday,Weekday
19559,2022-05-31,RT1,9,24,900,37.5,Tuesday,Weekday
19561,2022-05-31,RT1,12,36,1200,33.33333333333333,Tuesday,Weekday
17564,2022-05-31,RT1,5,16,500,31.25,Tuesday,Weekday
19562,2022-05-31,RT2,11,23,1100,47.82608695652174,Tuesday,Weekday
18563,2022-05-31,RT2,13,29,1300,44.827586206896555,Tuesday,Weekday
17561,2022-05-31,RT2,18,36,1800,50.0,Tuesday,Weekday
17558,2022-05-31,RT2,18,50,1800,36.0,Tuesday,Weekday
16562,2022-05-31,RT2,20,43,2000,46.51162790697674,Tuesday,Weekday
16561,2022-05-31,RT2,12,24,1200,50.0,Tuesday,Weekday
16558,2022-05-31,RT2,12,22,1200,54.54545454545454,Tuesday,Weekday
19560,2022-05-31,RT2,21,38,2100,55.26315789473685,Tuesday,Weekday
16563,2022-05-31,RT2,17,38,1700,44.73684210526316,Tuesday,Weekday
16559,2022-05-31,RT2,25,41,2500,60.97560975609756,Tuesday,Weekday
19559,2022-05-31,RT2,20,41,2000,48.78048780487805,Tuesday,Weekday
19558,2022-05-31,RT2,14,39,1400,35.8974358974359,Tuesday,Weekday
17559,2022-05-31,RT2,22,39,2200,56.41025641025641,Tuesday,Weekday
16560,2022-05-31,RT2,12,34,1200,35.294117647058826,Tuesday,Weekday
18562,2022-05-31,RT2,20,34,2000,58.82352941176471,Tuesday,Weekday
18559,2022-05-31,RT2,14,44,1400,31.818181818181817,Tuesday,Weekday
17563,2022-05-31,RT2,27,44,2700,61.36363636363637,Tuesday,Weekday
17562,2022-05-31,RT2,11,30,1100,36.666666666666664,Tuesday,Weekday
18558,2022-05-31,RT2,14,30,1400,46.666666666666664,Tuesday,Weekday
17564,2022-05-31,RT2,13,40,1300,32.5,Tuesday,Weekday
18561,2022-05-31,RT2,23,40,2300,57.49999999999999,Tuesday,Weekday
18560,2022-05-31,RT2,18,40,1800,45.0,Tuesday,Weekday
17560,2022-05-31,RT2,20,45,2000,44.44444444444444,Tuesday,Weekday
19561,2022-05-31,RT2,20,45,2000,44.44444444444444,Tuesday,Weekday
19563,2022-05-31,RT2,18,45,1800,40.0,Tuesday,Weekday
19563,2022-05-31,RT3,10,29,1000,34.48275862068966,Tuesday,Weekday
18560,2022-05-31,RT1,12,30,1200,40.0,Tuesday,Weekday
19562,2022-05-31,RT3,14,29,1400,48.275862068965516,Tuesday,Weekday
19561,2022-05-31,RT3,11,29,1100,37.93103448275862,Tuesday,Weekday
18562,2022-05-31,RT3,13,29,1300,44.827586206896555,Tuesday,Weekday
17558,2022-05-31,RT3,11,27,1100,40.74074074074074,Tuesday,Weekday
17562,2022-05-31,RT3,9,27,900,33.33333333333333,Tuesday,Weekday
19559,2022-05-31,RT3,10,27,1000,37.03703703703704,Tuesday,Weekday
16559,2022-05-31,RT3,16,32,1600,50.0,Tuesday,Weekday
16558,2022-05-31,RT3,4,8,400,50.0,Tuesday,Weekday
16562,2022-05-31,RT3,7,18,700,38.88888888888889,Tuesday,Weekday
17559,2022-05-31,RT3,7,16,700,43.75,Tuesday,Weekday
19558,2022-05-31,RT3,6,21,600,28.57142857142857,Tuesday,Weekday
17563,2022-05-31,RT3,8,16,800,50.0,Tuesday,Weekday
18561,2022-05-31,RT3,13,25,1300,52.0,Tuesday,Weekday
18560,2022-05-31,RT3,14,24,1400,58.333333333333336,Tuesday,Weekday
16560,2022-05-31,RT3,9,20,900,45.0,Tuesday,Weekday
18559,2022-05-31,RT3,9,23,900,39.130434782608695,Tuesday,Weekday
17564,2022-05-31,RT3,9,24,900,37.5,Tuesday,Weekday
17561,2022-05-31,RT3,10,19,1000,52.63157894736842,Tuesday,Weekday
18558,2022-05-31,RT3,10,26,1000,38.46153846153847,Tuesday,Weekday
19560,2022-05-31,RT3,10,19,1000,52.63157894736842,Tuesday,Weekday
17560,2022-05-31,RT3,12,25,1200,48.0,Tuesday,Weekday
18563,2022-05-31,RT3,12,23,1200,52.17391304347826,Tuesday,Weekday
16561,2022-05-31,RT3,11,21,1100,52.38095238095239,Tuesday,Weekday
16563,2022-05-31,RT3,11,20,1100,55.00000000000001,Tuesday,Weekday
16560,2022-05-31,RT4,2,7,200,28.57142857142857,Tuesday,Weekday
16562,2022-05-31,RT4,2,6,200,33.33333333333333,Tuesday,Weekday
19559,2022-05-31,RT4,2,3,200,66.66666666666666,Tuesday,Weekday
16558,2022-05-31,RT4,2,3,200,66.66666666666666,Tuesday,Weekday
16561,2022-05-31,RT4,5,10,500,50.0,Tuesday,Weekday
18561,2022-05-31,RT4,5,9,500,55.55555555555556,Tuesday,Weekday
17560,2022-05-31,RT4,6,13,600,46.15384615384615,Tuesday,Weekday
17564,2022-05-31,RT4,6,17,600,35.294117647058826,Tuesday,Weekday
18560,2022-05-31,RT4,9,15,900,60.0,Tuesday,Weekday
19560,2022-05-31,RT4,8,16,800,50.0,Tuesday,Weekday
18559,2022-05-31,RT4,6,19,600,31.57894736842105,Tuesday,Weekday
17563,2022-05-31,RT4,10,19,1000,52.63157894736842,Tuesday,Weekday
19562,2022-05-31,RT4,7,14,700,50.0,Tuesday,Weekday
17559,2022-05-31,RT4,7,14,700,50.0,Tuesday,Weekday
18558,2022-05-31,RT4,8,20,800,40.0,Tuesday,Weekday
18562,2022-05-31,RT4,10,20,1000,50.0,Tuesday,Weekday
18563,2022-05-31,RT4,7,18,700,38.88888888888889,Tuesday,Weekday
16563,2022-05-31,RT4,9,18,900,50.0,Tuesday,Weekday
16559,2022-05-31,RT4,8,18,800,44.44444444444444,Tuesday,Weekday
17558,2022-05-31,RT4,3,6,300,50.0,Tuesday,Weekday
17562,2022-05-31,RT4,3,6,300,50.0,Tuesday,Weekday
19563,2022-05-31,RT4,3,6,300,50.0,Tuesday,Weekday
19558,2022-05-31,RT4,3,7,300,42.857142857142854,Tuesday,Weekday
19561,2022-05-31,RT4,3,7,300,42.857142857142854,Tuesday,Weekday
17561,2022-05-31,RT4,3,4,300,75.0,Tuesday,Weekday
16559,2022-06-01,RT1,14,30,1400,46.666666666666664,Wednesday,Weekday
18560,2022-06-01,RT1,18,30,1800,60.0,Wednesday,Weekday
19562,2022-06-01,RT1,18,30,1800,60.0,Wednesday,Weekday
19563,2022-06-01,RT1,14,30,1400,46.666666666666664,Wednesday,Weekday
17558,2022-06-01,RT1,8,19,800,42.10526315789473,Wednesday,Weekday
16558,2022-06-01,RT1,9,19,900,47.368421052631575,Wednesday,Weekday
17560,2022-06-01,RT1,17,40,1700,42.5,Wednesday,Weekday
19558,2022-06-01,RT1,12,40,1200,30.0,Wednesday,Weekday
19560,2022-06-01,RT1,14,26,1400,53.84615384615385,Wednesday,Weekday
17561,2022-06-01,RT1,14,26,1400,53.84615384615385,Wednesday,Weekday
16560,2022-06-01,RT1,15,34,1500,44.11764705882353,Wednesday,Weekday
16561,2022-06-01,RT1,10,18,1000,55.55555555555556,Wednesday,Weekday
16562,2022-06-01,RT1,14,31,1400,45.16129032258064,Wednesday,Weekday
16563,2022-06-01,RT1,23,41,2300,56.09756097560976,Wednesday,Weekday
17559,2022-06-01,RT1,17,32,1700,53.125,Wednesday,Weekday
17562,2022-06-01,RT1,7,20,700,35.0,Wednesday,Weekday
17563,2022-06-01,RT1,12,25,1200,48.0,Wednesday,Weekday
18558,2022-06-01,RT1,6,15,600,40.0,Wednesday,Weekday
18559,2022-06-01,RT1,14,42,1400,33.33333333333333,Wednesday,Weekday
18561,2022-06-01,RT1,19,33,1900,57.57575757575758,Wednesday,Weekday
18562,2022-06-01,RT1,20,38,2000,52.63157894736842,Wednesday,Weekday
18563,2022-06-01,RT1,12,27,1200,44.44444444444444,Wednesday,Weekday
19559,2022-06-01,RT1,11,24,1100,45.83333333333333,Wednesday,Weekday
19561,2022-06-01,RT1,15,36,1500,41.66666666666667,Wednesday,Weekday
17564,2022-06-01,RT1,5,16,500,31.25,Wednesday,Weekday
19562,2022-06-01,RT2,10,23,1000,43.47826086956522,Wednesday,Weekday
18563,2022-06-01,RT2,12,29,1200,41.37931034482759,Wednesday,Weekday
17561,2022-06-01,RT2,16,36,1600,44.44444444444444,Wednesday,Weekday
17558,2022-06-01,RT2,19,50,1900,38.0,Wednesday,Weekday
16562,2022-06-01,RT2,19,43,1900,44.18604651162791,Wednesday,Weekday
16561,2022-06-01,RT2,12,24,1200,50.0,Wednesday,Weekday
16558,2022-06-01,RT2,9,22,900,40.909090909090914,Wednesday,Weekday
19560,2022-06-01,RT2,18,38,1800,47.368421052631575,Wednesday,Weekday
